PRIORIDADES;NomBodega;Postcosecha;NomShip;NomShop;Marca;NumPed;Po;TipoDes;Total
17/8/2020;NO ASSIGNED;POSTCOSECHA GERBERAS;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;GERBERA DAISY 10 STEM BUNCH ASSORTED FARM CHOICE ;6553628;17437161;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA GERBERAS;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;40 CM ASSORTED GERBERAS;6475943;17229841;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA GERBERAS;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;40 CM ASSORTED GERBERAS;6475944;17229842;DRY;0,1
17/8/2020;NO ASSIGNED;POSTCOSECHA GERBERAS;FIFTY FLOWERS;FIFTY FLOWERS;GERBERA GRANDOLA                                  ;6476178;540438;DRY;0,1
17/8/2020;NO ASSIGNED;POSTCOSECHA GERBERAS;BLOOMSYBOX.COM;BLOOMSYBOX.COM;20 ST RAINBOW GERBERA                             ;6546188;3876;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA GERBERAS;BLOOMSYBOX.COM;BLOOMSYBOX.COM;RAINBOW GERBERA 15 ST_ONE TIME                    ;6546188;3876;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA GERBERAS;MMXII FLOWERS EXPRESS LLC;FRESH CUT FLOWERS INC.;GERBERAS ASSORTED                                 ;6245953;34120;DRY;2,0
17/8/2020;NO ASSIGNED;POSTCOSECHA GERBERAS;JORGE WHOLESALE FLOWERS CORP;JORGE WHOLESALE FLOWERS CORP;GERBERA-ASSORTED                                  ;6410598;12;DRY;0,5
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;FTD Inspired Palettes Collection™ Green Bouquet- ;6535409;17420482;DRY;0,3
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;INSPIRED PALETTES COOL - GOOD ASSORTED BOUQUETS   ;6508128;17372091;DRY;0,3
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;FTD INSPIRED PALETTES COLLECTION™- GOOD  ASSORTED ;6535406;17419754;DRY;0,5
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;FTD INSPIRED PALETTES COLLECTION™- GOOD  ASSORTED ;6545436;17456891;DRY;0,5
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;INSPIRED PALETTES WARM BEST 12  ASSORTED COMBO BOX;6548584;17463052;DRY;0,3
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;FTD Inspired Palettes Collection™ Blue Bouquet -  ;6535408;17420481;DRY;0,3
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;INSPIRED PALETTES COOL BEST COMBO BOX             ;6548583;17463051;DRY;0,5
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;WHITE BLISS  WHITE COMBO BOX;6535413;174293112;DRY;0,5
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - CHICAGO;Floral Bqt WHITE 21 stm W35                       ;6537066;316581;DRY;30,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - CHICAGO;Floral Bqt BRIGHT 22 ST W35                       ;6537067;316581;DRY;60,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;NATIVE WHOLESALE INC,NATIVE FLORAL LLC FDX;NATIVE PRODUCTION - BALTIMORE/JESSUP;Floral Bqt WHITE 21 stm W35                       ;6537205;316595;DRY;20,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FLOWER BUYER LLC/ TELEFLORA;FLOWER BUYER LLC/TELEFLORA;J.D.s Irish Ivy                                   ;6553681;3050461;DRY;0,3
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FLOWER BUYER LLC/ TELEFLORA;FLOWER BUYER LLC/TELEFLORA;Thomas Florist & Gifts                            ;6553684;3053226;DRY;0,3
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;ULTRA MARKETING;ULTRA MARKETING;HYPERICUM RED  60 CMS                             ;6553390;6553390;DRY;0,3
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Ruscus spp                                        ;6448993;3420;DRY;1,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Ruscus spp                                        ;6448994;3420;DRY;1,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Ruscus spp.                                       ;6448992;3420;DRY;1,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;BLOOMEX AUSTRALIA;BLOOMEX  AUSTRALIA - PERTH;Ruscus spp.                                       ;6449003;3420;DRY;1,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;CEAN GLOBAL EXPORT LLC.;NEW CENTRUM SUPERMARKET;MAHAAI                                            ;6088192;6088192;DRY;1,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;FOREVER GARDA;FOREVER GARDA;ROSAMIN                                           ;6536744;6536744;DRY;0,5
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;JORGE WHOLESALE FLOWERS CORP;JORGE WHOLESALE FLOWERS CORP;WINTER BQT                                        ;6410594;12;DRY;2,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;JORGE WHOLESALE FLOWERS CORP;JORGE WHOLESALE FLOWERS CORP;TINTE BQT                                         ;6410594;12;DRY;2,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;JORGE WHOLESALE FLOWERS CORP;JORGE WHOLESALE FLOWERS CORP;MIX BQT                                           ;6410594;12;DRY;2,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;JORGE WHOLESALE FLOWERS CORP;JORGE WHOLESALE FLOWERS CORP;GARDEN BQT                                        ;6410594;12;DRY;2,0
17/8/2020;NO ASSIGNED;BQT - SANTAMARIA;EXCELLENCE FLOWERS LTDA;EXCELLENCE FLOWERS LTDA;PITOSPORUM                                        ;6553004;6553004;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;MEX Y CAN TRADING (EAST) INC;MEX Y CAN TRADING (EAST) INC.;9039-Dianthus Amazon Pink                         ;6547794;178145;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;MEX Y CAN TRADING (EAST) INC;MEX Y CAN TRADING (EAST) INC.;90405-Dianthus Amazon Purple                      ;6547794;178145;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI FCY PIGEON                                   ;6482213;34220;DRY;0,8
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI FCY ROXANNE                                  ;6482213;34220;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI FCY LINA                                     ;6482213;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL IBIS                                     ;6482219;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL CREAM INTERMEZZO                         ;6482221;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL HAMADA                                   ;6482221;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL XANTHE                                   ;6482221;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI FCY NOVELTY                                  ;6482217;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL NOVELTY                                  ;6482222;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL PIGEON                                   ;6482221;34220;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL PIGEON                                   ;6482230;34220;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL PIGEON                                   ;6540170;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MIX 889                                           ;6482214;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI FCY ARAGON                                   ;6482213;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI FCY SCARLETTE PLUS                           ;6482213;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI FCY XANTHE                                   ;6482213;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL ROXANNE                                  ;6482221;34220;DRY;0,8
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL ROXANNE                                  ;6482230;34220;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL MINUETTO                                 ;6482221;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MIX 430                                           ;6482212;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINICARNATION 3 STEM 661                          ;6482220;34220;DRY;1,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL BOSANSKA                                 ;6482221;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MIX 244                                           ;6482226;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL LILAC MELISSA                            ;6482221;34220;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI FCY RONY                                     ;6482213;34220;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MIX 202-1                                         ;6482231;34220;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;202-2                                             ;6482232;34220;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL LINA                                     ;6540170;34220;DRY;0,8
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GREENWINGS JAPAN, K.K.;GREENWINGS JAPAN, K.K;MINI SEL CHERRY TESSINO                           ;6548955;6548955;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;D-MARKET CO LTD;D-MARKET CO LTD;MINI FCY CHERRY TESSINO                           ;6478045;33120;DRY;0,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;ZAPPER JAPAN CO., LTD.;ZAPPER JAPAN CO., LTD.;THIS SIDE UP MINICARNATION MINUETTO               ;6401847;6401847;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;ZAPPER JAPAN CO., LTD.;ZAPPER JAPAN CO., LTD.;THIS SIDE UP MINICARNATION LINA                   ;6401847;6401847;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;ZAPPER JAPAN CO., LTD.;ZAPPER JAPAN CO., LTD.;THIS SIDE UP MINICARNATION ROXANNA                ;6401847;6401847;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;ULTRA MARKETING;ULTRA MARKETING;CARNATION ASSORTED                                ;5765006;5765006;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;ULTRA MARKETING;ULTRA MARKETING;CARNATION WHITE                                   ;5765006;5765006;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;AQUA CO., LTD.;AQUA CO., LTD;MINI CARNATION ARAGON                             ;5759736;5759736;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;KFW GROUP LTD;KFW GROUP LTD;MINIS WHITE                                       ;6485523;6485523;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;KFW GROUP LTD;KFW GROUP LTD;MINIS YELLOW                                      ;6485523;6485523;DRY;1,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;KFW GROUP LTD;KFW GROUP LTD;MINIS PINK                                        ;6485523;6485523;DRY;1,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;LYNCH GROUP AUSTRALIA PTY LTD;LYNCH GROUP AUSTRALIA;Dianthus Barbatus                                 ;6449394;3420;DRY;0,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;IMPORT-EXPORT WLODZIMIERZ GRAJEK;IMPORT-EXPORT WLODZIMIERZ GRAJEK;MINI SEL ROXANNE                                  ;6257018;6257018;DRY;3,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;IMPORT-EXPORT WLODZIMIERZ GRAJEK;IMPORT-EXPORT WLODZIMIERZ GRAJEK;MINI SEL MINUETTO                                 ;6257018;6257018;DRY;2,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;IMPORT-EXPORT WLODZIMIERZ GRAJEK;IMPORT-EXPORT WLODZIMIERZ GRAJEK;MINI SEL BERRY                                    ;6257018;6257018;DRY;1,3
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;IMPORT-EXPORT WLODZIMIERZ GRAJEK;IMPORT-EXPORT WLODZIMIERZ GRAJEK;MINI SEL GREEN                                    ;6257018;6257018;DRY;3,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;IMPORT-EXPORT WLODZIMIERZ GRAJEK;IMPORT-EXPORT WLODZIMIERZ GRAJEK;MINI SEL HOT PINK                                 ;6257018;6257018;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;MARILLIAM FLOWERS LTD;MARILLIAM FLOWERS LTD;MARILLIAM 2                                       ;6544293;6544293;DRY;0,8
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;HARUTA FLOWER CO., LTD;HARUTA FLOWER CO., LTD;MINICARN SEL RITOMO                               ;6491729;6491729;DRY;2,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;HARUTA FLOWER CO., LTD;HARUTA FLOWER CO., LTD;MINICARN SEL TRENDY TESSINO                       ;6491729;6491729;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;HARUTA FLOWER CO., LTD;HARUTA FLOWER CO., LTD;MINICARN SEL CHERRY TESSINO                       ;6491729;6491729;DRY;1,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;HARUTA FLOWER CO., LTD;HARUTA FLOWER CO., LTD;MINICARN SEL MINUETTO                             ;6491729;6491729;DRY;1,5
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;HARUTA FLOWER CO., LTD;HARUTA FLOWER CO., LTD;MINICARN SEL CAESAR                               ;6491729;6491729;DRY;1,0
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GULF FLOWERS FZCO;GULF FLOWERS FZCO  APAV;***APAV***                                        ;6553419;6553419;DRY;0,8
17/8/2020;NO ASSIGNED;POSCOSECHA FANTASY OTROS;GULF FLOWERS FZCO;GULF FLOWERS FZCO  APAV;***APAV***                                       |;6553419;6553419;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2944;MUM SPIDER - CREMON COMBO  DSD                    ;6424676;29440820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2944;POM 5 STEM  DSD                                   ;6424676;29440820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2897;MUM SPIDER - CREMON COMBO  DSD                    ;6424674;28970820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2897;POM 5 STEM  DSD                                   ;6424674;28970820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2897;POM WHITE  5 STEM DSD                             ;6424674;28970820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2897;POM YELLOW 5 STEM DSD                             ;6424674;28970820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2897;POM PURPLE  5 STEM DSD                            ;6424674;28970820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2897;POM GREEN 5 STEM DSD                              ;6424674;28970820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2893;MUM SPIDER - CREMON COMBO  DSD                    ;6424672;28930820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 2893;POM WHITE  5 STEM DSD                             ;6424672;28930820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 215;MUM SPIDER - CREMON COMBO  DSD                    ;6424659;2150820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 215;MUM CREMON 5 STEM DSD                             ;6424659;2150820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 211;POM WHITE  5 STEM DSD                             ;6424657;2110820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 211;POM YELLOW 5 STEM DSD                             ;6424657;2110820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 207;POM WHITE  5 STEM DSD                             ;6424653;2070820;DRY;0,8
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 207;POM YELLOW 5 STEM DSD                             ;6424653;2070820;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 1501;MUM SPIDER - CREMON COMBO  DSD                    ;6424668;15010820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 1263;POM 5 STEM  DSD                                   ;6424666;12630820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 1087;MUM SPIDER 5 STEM DSD                             ;6424663;10870820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 1087;POM 5 STEM  DSD                                   ;6424663;10870820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 1209;POM WHITE  5 STEM DSD                             ;6424664;12090820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 280;POM 5 STEM  DSD                                   ;6424662;2800820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;ELITE FLOWER SERVICES SFW;SAFEWAY HAWAII STORE 280;POM YELLOW 5 STEM DSD                             ;6424662;2800820;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;MM FLOWERS LIMITED;MM FLOWERS LIMITED;BLOOM GREEN ANASTASIA                             ;6518405;83241;DRY;5,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;MM FLOWERS LIMITED;MM FLOWERS LIMITED;BLOOM YELLOW FIEBRE                               ;6417659;82848;DRY;2,0
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;MM FLOWERS LIMITED;MM FLOWERS LIMITED;BLOOM YELLOW FIEBRE                               ;6518414;83241;DRY;8,0
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;MM FLOWERS LIMITED;MM FLOWERS LIMITED;BLOOM WHITE GAGARIN STD                           ;6424678;82848;DRY;26,0
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE UPS;DAISY  WHITE POMPONS;6475919;17203491;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;DAISY  WHITE POMPONS;6466380;17219203;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;BUTTON  GREEN POMPONS;6475930;17228274;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;BUTTON  GREEN POMPONS;6475945;17229861;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;BUTTON  GREEN POMPONS;6508123;173389812;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;CUSTOM PACK- SEE OBSERVATIONS FOR DETAILS!  ASSOR;6475951;17257412;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;DAISY  ASSORTED POMPONS;6466379;17219202;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;DAISY  ASSORTED POMPONS;6508125;173389814;DRY;1,0
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;CUSHION  ASSORTED POMPONS;6466381;17219204;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;CUSHION  WHITE POMPONS;6508124;173389813;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FTD FLOWER EXCHANGE CONSOLIDADO;CUSTOM PACK DAISY POMPONS   POMPONS               ;6475950;17247731;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FLOWER FARM;ANASTASIA   WHITE DISBUDS;6553632;17471113;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FTD FLOWER EXCHANGE;FLOWER FARM;ANASTASIA  LAVENDER DISBUDS;6553631;17471112;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FLOWER BUYER LLC.;FLOWER BUYER LLC.;Chrysanthemum Spray C.D.N. Assorted 70cm 300gr/bu ;6548257;1;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FIFTY FLOWERS;FIFTY FLOWERS;CREMON/CUSHION                                    ;6545485;540412;DRY;0,1
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;AMERICAN FLORIST SUPPLY WORLDFLOWER;BAY STATE WORLDFLOWER FEDEX IPD;Seasons Change Designs                            ;6546596;88995;DRY;0,8
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;FLOWER BUYER LLC/ TELEFLORA;FLOWER BUYER LLC/TELEFLORA;Redbud Floral                                     ;6553682;3053157;DRY;0,3
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;EXFLO FLORAL PRODUCTS LLC;EXFLOFLORAL BALTIMORE;BUTTON YELLOW                                     ;6553420;1;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;EXFLO FLORAL PRODUCTS LLC;EXFLOFLORAL BALTIMORE;SPIDER GREEN                                      ;6553420;1;DRY;0,5
17/8/2020;NO ASSIGNED;POSTCOSECHA FLOREX;BLOOMEX AUSTRALIA;BLOOMEX AUSTRALIA;Chrysanthemum Morifolium ASS                      ;6448979;3420;DRY;3,0
